[Id],[A][TNF_VS_Control],[M][TNF_VS_Control],[P][TNF_VS_Control],[As][TNF_VS_Control]
207119_at,4.306399627,0.036015672,0.999941005,0
207120_at,4.440940465,-0.033462799,0.999941005,0
207121_s_at,11.14492785,0.15904775,0.682452018,0
207122_x_at,9.191968893,-0.026672014,0.999941005,0
207123_s_at,6.362586398,0.140258044,0.673220059,0
207124_s_at,8.747509501,-0.226955299,0.437273164,0
207125_at,4.776431141,-0.081587948,0.999941005,0
207126_x_at,8.862208412,-0.023770271,0.999941005,0
207127_s_at,9.765221963,-0.035777598,0.999941005,0
207128_s_at,6.113760162,-0.211814391,0.425099876,0
207129_at,7.024115043,0.056742266,0.999941005,0
207130_at,4.99056059,0.027216426,0.999941005,0
207131_x_at,7.026231944,0.082751849,0.995794726,0
207132_x_at,11.69740618,-0.036183608,0.999941005,0
207133_x_at,6.876651799,-0.033391927,0.999941005,0
207134_x_at,6.937441847,-0.024457402,0.999941005,0
207135_at,5.702201193,-0.041829617,0.999941005,0
207136_at,7.878006594,0.07187435,0.999941005,0
207137_at,6.233096477,0.062046637,0.999941005,0
207138_at,7.235192222,-0.029519878,0.999941005,0
207139_at,6.857986245,-0.009170167,0.999941005,0
207140_at,5.905390581,-0.115106905,0.965420993,0
207141_s_at,5.877451294,-0.066013966,0.999941005,0
207142_at,4.08723321,0.036787492,0.999941005,0
207143_at,6.828461449,0.206405723,0.712895062,0
207144_s_at,7.888332211,-0.037911703,0.999941005,0
207145_at,3.833780924,-0.023794107,0.999941005,0
207146_at,6.956881711,-0.073544923,0.999941005,0
207147_at,5.135689303,-0.104622626,0.940281691,0
207148_x_at,5.200726427,0.020842665,0.999941005,0
207149_at,4.486965268,-0.004188008,0.999941005,0
207150_at,5.722593492,0.030579976,0.999941005,0
207151_at,6.541274565,0.028295696,0.999941005,0
207152_at,7.722531277,0.13005808,0.862348554,0
207153_s_at,7.966623197,-0.226896593,0.593461343,0
207154_at,6.509275315,-0.008608016,0.999941005,0
207155_at,5.072490814,0.059380552,0.999941005,0
207156_at,4.752258217,-0.217943819,0.466782949,0
207157_s_at,12.16466069,-0.074484711,0.985751784,0
207158_at,5.373341899,0.053606104,0.999941005,0
207159_x_at,8.258657761,-0.033702372,0.999941005,0
207160_at,6.485511978,0.078265284,0.953608522,0
207161_at,4.490406504,0.031855829,0.999941005,0
207162_s_at,6.558589078,-0.148137216,0.784284002,0
207163_s_at,10.07097351,0.020272351,0.999941005,0
207164_s_at,7.120466402,-0.337348159,0.082050743,0
207165_at,10.00147059,-0.429185897,0.146183712,0
207166_at,4.135743615,0.024905322,0.999941005,0
207167_at,6.469967942,0.034649879,0.999941005,0
207168_s_at,11.21570996,-0.102716355,0.932826458,0
207169_x_at,9.421476007,-0.063722671,0.999941005,0
207170_s_at,8.220947948,-0.045946228,0.999941005,0
207172_s_at,7.050498797,-0.059186973,0.999941005,0
207173_x_at,4.7368834,0.160135564,0.923007538,0
207174_at,4.719233225,0.060769382,0.999941005,0
207175_at,4.293516329,0.193144685,0.779717766,0
207176_s_at,6.963035179,0.020359038,0.999941005,0
207177_at,4.354750563,-0.000316096,0.999941005,0
207178_s_at,4.025820089,-0.028715769,0.999941005,0
207179_at,6.169219942,-0.04629182,0.999941005,0
207180_s_at,7.189236476,-0.06063423,0.999941005,0
207181_s_at,9.671142361,0.309564888,0.346771868,0
207182_at,5.080662056,0.046363488,0.999941005,0
207183_at,6.545946114,-0.068233153,0.999941005,0
207184_at,8.190326951,-0.073606969,0.999941005,0
207185_at,5.757118584,0.079840299,0.999941005,0
207186_s_at,8.383291339,-0.190930328,0.996960421,0
207187_at,8.354933089,-0.081591835,0.999941005,0
207188_at,7.368504905,-0.033974894,0.999941005,0
207189_s_at,7.241773122,0.055217697,0.999941005,0
207190_at,6.886210267,0.029822456,0.999941005,0
207191_s_at,6.538963363,0.117585047,0.930722742,0
207192_at,6.889370797,0.201112452,0.682923849,0
207193_at,7.148039287,-0.127309696,0.759269518,0
207194_s_at,5.225310442,0.517426031,0.130684301,0
207195_at,4.506651084,-0.11885578,0.871366197,0
207196_s_at,10.46165698,2.297471971,1.83E-05,1
207197_at,6.064245672,-0.009980228,0.999941005,0
207198_s_at,10.98236894,-0.28125248,0.546368688,0
207199_at,6.663857818,0.015280667,0.999941005,0
207200_at,6.220346964,0.011343941,0.999941005,0
207201_s_at,5.787188325,-0.053930542,0.999941005,0
207202_s_at,6.946646519,-0.00224983,0.999941005,0
207203_s_at,7.350566316,0.010962356,0.999941005,0
207204_at,4.84451575,0.027617094,0.999941005,0
207205_at,6.325397463,0.017196934,0.999941005,0
207206_s_at,7.089807716,-0.045860561,0.999941005,0
207207_at,6.069817286,0.034043515,0.999941005,0
207208_at,5.532116857,0.003925389,0.999941005,0
207209_at,8.053228135,0.067400722,0.999941005,0
207210_at,5.12913069,0.050507308,0.999941005,0
207211_at,7.114056923,-0.058747269,0.999941005,0
207212_at,6.625062783,0.066844504,0.999941005,0
207213_s_at,6.242808223,0.007365228,0.999941005,0
207214_at,7.196600379,0.13270147,0.822695498,0
207215_at,7.390299337,0.036678063,0.999941005,0
207216_at,7.10841276,0.075781625,0.999941005,0
207217_s_at,6.729606968,0.105502952,0.99334368,0
207218_at,5.484221693,-0.041766617,0.999941005,0
207219_at,5.169569254,-0.09269065,0.934071884,0
207220_at,5.750103983,-0.039746806,0.999941005,0
207221_at,5.808332321,-0.020407481,0.999941005,0
207222_at,7.017283914,-0.053481386,0.999941005,0
207223_s_at,7.842086862,-0.099171081,0.999941005,0
207224_s_at,6.691584645,0.087407985,0.999941005,0
207225_at,5.788243655,-0.018577972,0.999941005,0
207226_at,5.214319313,0.090765117,0.999941005,0
207227_x_at,6.87989094,-0.040192154,0.999941005,0
207228_at,6.115861349,-0.062059977,0.999941005,0
207229_at,4.608403235,-0.005118088,0.999941005,0
207230_at,7.064943643,0.166473744,0.789975442,0
207231_at,5.107995685,-0.110096169,0.810658242,0
207232_s_at,7.351227035,-0.039971524,0.999941005,0
207233_s_at,7.341520039,-0.358903127,0.196421691,0
207234_at,5.938463401,-0.026568447,0.999941005,0
207235_s_at,6.286923988,0.00276115,0.999941005,0
207236_at,4.810512581,-0.048082091,0.999941005,0
207237_at,6.016276974,-0.052095232,0.999941005,0
207238_s_at,6.970725727,-0.166208156,0.781525109,0
207239_s_at,9.172184905,0.081676545,0.999941005,0
207240_s_at,4.883985646,-0.039735211,0.999941005,0
207241_at,6.02678617,-0.015033742,0.999941005,0
207242_s_at,4.963039926,-0.000747443,0.999941005,0
207243_s_at,13.37501623,-0.05343463,0.999941005,0
207244_x_at,7.475869955,-0.012300243,0.999941005,0
207245_at,4.647109819,-0.087020848,0.977379517,0
207246_at,6.561046987,-0.050293065,0.999941005,0
207247_s_at,5.257628818,-0.160774637,0.981790558,0
207248_at,5.892950723,-0.114076961,0.87950371,0
207249_s_at,5.921512823,0.015402969,0.999941005,0
207250_at,6.147817653,0.14111104,0.871366197,0
207251_at,6.893633891,-0.126471422,0.92969259,0
207252_at,7.56955921,-0.01737292,0.999941005,0
207253_s_at,8.27278083,-0.20769907,0.560792797,0
207254_at,4.852397362,-0.181740733,0.784284002,0
207255_at,5.824543827,-0.031766723,0.999941005,0
207256_at,4.143610574,-0.046252209,0.999941005,0
207257_at,5.211093517,0.014574092,0.999941005,0
207258_at,7.28640687,-0.005253739,0.999941005,0
207259_at,5.095686162,-0.080538681,0.99605207,0
207260_at,7.106501036,-0.042930931,0.999941005,0
207261_at,4.889576982,0.105063702,0.999941005,0
207262_at,4.294612817,0.036605204,0.999941005,0
207263_x_at,4.84234175,0.084681607,0.960779399,0
207264_at,6.408874674,-0.004192233,0.999941005,0
207265_s_at,10.1567662,-0.309477646,0.233012175,0
207266_x_at,10.85438776,0.54012143,0.03472387,1
207267_s_at,5.531483174,-0.161155351,0.593522461,0
207268_x_at,9.231246567,-0.114939295,0.841927656,0
207269_at,6.595449051,-0.037009524,0.999941005,0
207270_x_at,6.849159592,0.103757338,0.963604358,0
207271_x_at,5.967472367,-0.108888041,0.979610728,0
207272_at,3.9450811,0.044846449,0.999941005,0
207273_at,3.86369438,-0.0353202,0.999941005,0
207274_at,5.838245245,0.081515367,0.994119403,0
207275_s_at,7.14274796,-0.03331648,0.999941005,0
207276_at,4.062417642,-0.07294352,0.979090306,0
207277_at,7.563023508,-0.053661815,0.999941005,0
207278_s_at,6.761572099,0.006369242,0.999941005,0
207279_s_at,6.843630357,-0.135699602,0.937948235,0
207280_at,7.674028947,-0.080574927,0.999941005,0
207281_x_at,5.936145958,0.156381069,0.719246482,0
207282_s_at,7.108639276,0.075733849,0.99255086,0
207283_at,6.449247601,0.037293771,0.999941005,0
207284_s_at,5.349914969,0.253079466,0.252789465,0
207285_x_at,6.562213461,-0.087730799,0.987201135,0
207286_at,4.035618104,0.035742617,0.999941005,0
207287_at,7.236352079,-0.043125646,0.999941005,0
207288_at,6.655493238,-0.10842517,0.975283725,0
207289_at,7.161418598,-0.090033636,0.966978376,0
207290_at,7.0277288,-0.125436319,0.91807039,0
207291_at,6.307065682,0.024656864,0.999941005,0
207292_s_at,9.234147631,0.107534356,0.89248834,0
207293_s_at,5.047211168,0.090846073,0.999779244,0
207294_at,4.666966446,-0.06456936,0.999941005,0
207295_at,5.928210548,-0.007109033,0.999941005,0
207296_at,6.332105839,-0.065437547,0.999941005,0
207298_at,6.74176092,0.039583011,0.999941005,0
207299_s_at,6.193281054,0.02438049,0.999941005,0
207300_s_at,6.079865622,-0.017102515,0.999941005,0
207301_at,5.892376463,-0.12315289,0.962336635,0
207302_at,6.402434232,-0.116085685,0.944173571,0
207303_at,6.827160298,-0.111468199,0.947153185,0
207304_at,6.391573528,-0.439895421,0.233012175,0
207305_s_at,9.647440705,-0.223488111,0.572737992,0
207306_at,5.569079227,0.100858338,0.975110142,0
207307_at,4.349916576,0.00106671,0.999941005,0
207308_at,4.92829854,0.031818351,0.999941005,0
207309_at,7.158348945,-0.164748165,0.945142678,0
207310_s_at,6.5397809,-0.095595371,0.999941005,0
207311_at,7.412886249,-0.178919943,0.816896655,0
207312_at,7.271434656,-0.004423826,0.999941005,0
207313_x_at,6.085966915,0.075826297,0.999941005,0
207314_x_at,6.430034139,-0.022892194,0.999941005,0
207315_at,4.528312835,0.029663842,0.999941005,0
207316_at,6.407577328,-0.004867965,0.999941005,0
207317_s_at,6.722973222,0.044503211,0.999941005,0
207318_s_at,8.740190419,-0.091301728,0.945142678,0
207319_s_at,6.487831591,-0.13165912,0.973443173,0
207320_x_at,11.90073772,-0.035878798,0.999941005,0
207321_s_at,6.723469704,-0.067955176,0.973664524,0
207322_at,5.839410772,0.005105472,0.999941005,0
207323_s_at,6.402830104,0.059866472,0.999941005,0
207324_s_at,4.547761408,-0.086910871,0.962336635,0
207325_x_at,5.513407936,-0.069975831,0.987048115,0
207326_at,3.973284744,-0.096113448,0.927054042,0
207327_at,5.606471992,0.108416469,0.984913788,0
207328_at,5.514488001,-0.051493451,0.999941005,0
207329_at,5.674356575,-0.078242273,0.987212567,0
207330_at,7.418977163,-0.050927172,0.999941005,0
207331_at,4.083603099,-0.025970741,0.999941005,0
207332_s_at,11.89383667,-0.000701528,0.999941005,0
207333_at,5.322452711,-0.074709117,0.999941005,0
207334_s_at,7.933385449,0.664356131,0.21887109,0
207335_x_at,9.926745702,-0.03830611,0.999941005,0
207336_at,5.698601648,-0.04235755,0.999941005,0
207337_at,4.634104364,-0.151417511,0.638572705,0
207338_s_at,8.587858779,0.081267428,0.962336635,0
207339_s_at,6.995988441,0.566003657,0.040353022,1
207341_at,5.422753961,-0.035976944,0.999941005,0
207342_at,4.320823523,0.089700516,0.948144036,0
207343_at,6.885434955,-0.028552562,0.999941005,0
207344_at,6.996759559,-0.158907948,0.919975393,0
207345_at,7.241041082,0.836001108,0.002325779,1
207346_at,7.243150489,0.109883996,0.975283725,0
207347_at,7.562000825,-0.092443116,0.985746075,0
207348_s_at,7.556545716,0.045869926,0.999941005,0
207349_s_at,5.726693084,0.006888393,0.999941005,0
207350_s_at,6.870097496,-0.114827378,0.902730027,0
207351_s_at,7.113756816,-0.036768101,0.999941005,0
207352_s_at,7.724804226,-0.095467469,0.999941005,0
207353_s_at,7.888861123,0.033998334,0.999941005,0
207354_at,6.009462302,0.103908213,0.999941005,0
207355_at,7.285487223,0.063399797,0.999941005,0
207356_at,7.360448564,-0.062547833,0.999941005,0
207357_s_at,9.30805245,-0.340038076,0.242913535,0
207358_x_at,9.382325782,-0.020647801,0.999941005,0
207359_at,6.164557834,-0.091108278,0.993588831,0
207360_s_at,7.076315541,-0.165334297,0.760656556,0
207361_at,4.354004044,0.03668777,0.999941005,0
207362_at,5.504909323,0.128623005,0.81794495,0
207363_at,4.958192668,0.135658521,0.761418307,0
207364_at,5.762079681,-0.072986808,0.999941005,0
207365_x_at,8.528142759,-0.055300547,0.999941005,0
207366_at,7.374739689,0.025363612,0.999941005,0
207367_at,7.316959319,0.03260936,0.999941005,0
207368_at,7.28877804,0.066462343,0.999941005,0
207369_at,6.699716193,0.072878382,0.999941005,0
207370_at,5.61071297,-0.076399205,0.999941005,0
207371_at,4.208097892,0.029565754,0.999941005,0
207372_s_at,5.631660508,0.123305896,0.879053767,0
207373_at,6.580103165,0.492786419,0.055474872,0
207374_at,5.795366119,0.101570965,0.981122636,0
207375_s_at,7.866191218,0.502952252,0.068394482,0
207376_at,7.224963567,-0.079554132,0.999941005,0
207377_at,5.685058528,0.047155128,0.999941005,0
207378_at,5.595165023,-0.016541797,0.999941005,0
207379_at,8.748862238,-0.34927642,0.95279881,0
207380_x_at,7.703696072,-0.088515555,0.999548245,0
207381_at,5.047824591,0.135153256,0.780541336,0
207382_at,7.104928468,-0.067680516,0.999941005,0
207383_s_at,6.869326887,-0.123785409,0.940281691,0
207384_at,7.110755818,0.005601112,0.999941005,0
207385_at,6.758168332,-0.108405494,0.956587569,0
207386_at,5.050219728,-0.051804546,0.999941005,0
207387_s_at,5.400095816,-0.062645865,0.997359702,0
207388_s_at,7.749849243,0.219880987,0.537542625,0
207389_at,7.040930624,-9.74E-05,0.999941005,0
207390_s_at,9.614223672,0.604015067,0.045484337,1
207391_s_at,10.74003881,-0.092550203,0.973664524,0
207392_x_at,7.016284133,0.019568132,0.999941005,0
207393_at,5.986768512,-0.000568387,0.999941005,0
207394_at,6.315401075,0.116695779,0.949634229,0
207395_at,6.705296344,-0.19226937,0.731732302,0
207396_s_at,9.011628611,0.078988262,0.947762028,0
207397_s_at,4.69420685,-0.018134637,0.999941005,0
207398_at,5.785537399,-0.050903624,0.999941005,0
207399_at,6.262242987,0.028081384,0.999941005,0
207400_at,5.781050105,-0.065769263,0.999941005,0
207401_at,5.650255032,-0.12960728,0.940516472,0
207402_at,6.019956169,-0.081552449,0.999941005,0
207403_at,5.797538316,0.000305807,0.999941005,0
207404_s_at,6.533372512,-0.054118887,0.999941005,0
207405_s_at,7.910477604,-0.333238442,0.231169695,0
207406_at,4.051177563,-0.082786208,0.962336635,0
207407_x_at,6.171151855,-0.211333686,0.669236597,0
207408_at,8.371307375,-0.058011737,0.999941005,0
207409_at,5.647582571,-0.057740832,0.999941005,0
207410_s_at,4.51898458,-0.085219257,0.966624476,0
207412_x_at,7.416162741,0.008203655,0.999941005,0
207413_s_at,6.65142122,0.184237428,0.753838201,0
207414_s_at,6.187484383,0.032959974,0.999941005,0
207415_at,5.199273599,0.033157237,0.999941005,0
207416_s_at,7.590523607,-0.373652952,0.262145359,0
207417_s_at,5.521082936,-0.101214663,0.903831191,0
207418_s_at,6.991743105,-0.033213966,0.999941005,0
207419_s_at,8.099642748,0.196432306,0.728731571,0
207420_at,5.765821968,-0.051324639,0.999941005,0
207421_at,6.479908816,-0.138824988,0.821779707,0
207422_at,6.523930814,0.08822977,0.96887907,0
207423_s_at,7.031064997,0.040120718,0.999941005,0
207424_at,5.172861663,-0.019520872,0.999941005,0
207425_s_at,7.776993687,0.264297386,0.852358191,0
207426_s_at,7.597488965,1.608904509,0.000323347,1
207427_at,6.646841411,-0.035733057,0.999941005,0
207428_x_at,9.113219279,-0.121773948,0.837178903,0
207429_at,6.872769516,-0.071014097,0.999941005,0
207430_s_at,4.327373312,0.007209893,0.999941005,0
207431_s_at,10.59635101,-0.0759861,0.999941005,0
207432_at,6.875178467,0.098264503,0.958984015,0
207433_at,5.066483363,0.018165284,0.999941005,0
207434_s_at,5.900202643,0.007531806,0.999941005,0
207435_s_at,10.14447604,0.057637628,0.999941005,0
207436_x_at,8.828553288,-0.027963393,0.999941005,0
207437_at,3.752322647,0.000241192,0.999941005,0
207438_s_at,8.898856355,0.147074242,0.660500114,0
207439_s_at,7.670552097,0.046523085,0.999941005,0
207440_at,6.669593224,0.004793473,0.999941005,0
207441_at,6.114888431,0.035828939,0.999941005,0
207442_at,7.59858796,-0.081926738,0.999941005,0
207443_at,7.072911808,0.122444748,0.984738403,0
207444_at,6.862783312,0.008822641,0.999941005,0
207445_s_at,5.377112403,0.002153696,0.999941005,0
207446_at,5.495689706,-0.019878775,0.999941005,0
207447_s_at,3.906580827,0.044516142,0.999941005,0
207448_at,5.352690486,0.068169208,0.979050592,0
207449_s_at,7.341566216,0.080228172,0.950924092,0
207450_s_at,5.033466682,0.07204832,0.999941005,0
207451_at,5.57365129,-0.026675991,0.999941005,0
207452_s_at,4.882477611,-0.015596605,0.999941005,0
207453_s_at,6.837998077,-0.084569063,0.993588831,0
207454_at,5.920348685,0.054855388,0.999941005,0
207455_at,4.869561257,-0.075645852,0.999941005,0
207456_at,4.44330837,0.028796248,0.999941005,0
207457_s_at,6.460755381,0.060651449,0.999941005,0
207458_at,7.603536661,-0.105257668,0.970798361,0
207459_x_at,7.721088492,-0.132822426,0.941654468,0
207460_at,5.523950537,-0.01420537,0.999941005,0
207461_at,3.917002074,-0.034311281,0.999941005,0
207462_at,7.263804289,0.186173315,0.754306821,0
207463_x_at,8.062230255,-0.073228658,0.988280065,0
207464_at,5.652267363,-0.026689237,0.999941005,0
207465_at,4.427131031,-0.049787669,0.999941005,0
207466_at,6.73553842,-0.184949292,0.908270651,0
207467_x_at,10.5573541,-0.007263446,0.999941005,0
207468_s_at,5.836804601,0.000848316,0.999941005,0
207469_s_at,6.742278213,-0.426187081,0.238424493,0
207470_at,4.243470461,-0.039979166,0.999941005,0
207471_at,4.343622457,-0.051733634,0.999941005,0
207472_at,4.268031179,-0.065834535,0.999941005,0
207473_at,7.160481006,-0.023508955,0.999941005,0
207474_at,4.130822174,-0.056742886,0.999941005,0
207475_at,5.253330637,0.002220323,0.999941005,0
207476_at,6.280392726,0.098404813,0.933032092,0
207477_at,5.141837641,0.026924824,0.999941005,0
207478_at,5.057245026,-0.002618739,0.999941005,0
207479_at,4.530892626,0.011698439,0.999941005,0
207480_s_at,8.932036846,-0.272545438,0.415035775,0
207481_at,4.40526898,0.01776977,0.999941005,0
207482_at,6.3733422,0.09137577,0.940691356,0
207483_s_at,9.832429178,-0.210265039,0.596528713,0
207484_s_at,7.216433517,-0.104564117,0.993588831,0
207485_x_at,7.527494158,0.140524299,0.753710541,0
207486_x_at,7.058024542,0.009336722,0.999941005,0
207487_at,4.048881516,0.072559031,0.97140812,0
207488_at,6.159827552,0.003567578,0.999941005,0
207489_at,5.058192081,-0.069570268,0.999941005,0
207490_at,7.342861511,-0.065309534,0.999941005,0
207491_at,6.655220224,-0.150023052,0.770396227,0
207492_at,5.904402737,-0.022444542,0.999941005,0
